trial_id,measurement_noise,observation_fraction,observations_used,outcome,prediction,same_time_snapshot_q,same_time_snapshot_prediction,q0,q_final,q_hat,distance_from_separatrix,damage_fraction,true_correction_rate,realized_correction_map_mean,realized_correction_map_sd,realized_correction_map_min,realized_correction_map_max,estimated_correction_rate,raw_correction_rate,correction_hit_lower,correction_hit_upper,correction_relative_error,true_coupling,estimated_coupling,raw_coupling,coupling_hit_lower,coupling_hit_upper,coupling_absolute_error,same_time_snapshot_rmse,same_time_snapshot_nrmse,same_time_snapshot_correlation,same_time_snapshot_pixel_accuracy,same_time_snapshot_macro_dice,same_time_snapshot_macro_dice_nonempty_classes,rmse,nrmse,correlation,pixel_accuracy,macro_dice,macro_dice_nonempty_classes
0,0.02,0.3,67,1,1,0.867160370150143,1,0.6220673784268054,0.9999981558072467,1.3002058449829799,0.12206737842680543,0.35039370078740156,0.8061597516792787,0.8084521956105569,0.08058318927438747,0.5938332702089901,1.0542235881956974,0.08,-0.070959030903179,True,False,0.9007640857369086,0.07341914807417228,0.6,0.6493575009654309,False,True,0.5265808519258277,0.12659236084420425,0.06329618042210212,0.9745418320360089,0.9783464566929134,0.9855103466963305,0.9782655200444959,0.32976730603081,0.164883653015405,0.9204448227403965,0.968503937007874,0.9790013227513228,0.9685019841269842
0,0.02,0.5,111,1,1,0.9726963474212699,1,0.6220673784268054,0.9999981558072467,1.2690412255350076,0.12206737842680543,0.35039370078740156,0.8061597516792787,0.8084521956105569,0.08058318927438747,0.5938332702089901,1.0542235881956974,0.15928454078606707,0.15928454078606707,False,False,0.8024156620889745,0.07341914807417228,0.46426726766962956,0.46426726766962956,False,False,0.3908481195954573,0.03251892320200547,0.016259461601002737,0.9981229499098069,1.0,1.0,1.0,0.257815651888154,0.128907825944077,0.9557531576661139,0.9744094488188977,0.9829363925869942,0.9744045888804914
0,0.05,0.05,12,1,1,0.5476117594295773,1,0.6220673784268054,0.9999981558072467,0.6447643884517644,0.12206737842680543,0.35039370078740156,0.8061597516792787,0.8084521956105569,0.08058318927438747,0.5938332702089901,1.0542235881956974,0.7049185892876665,0.7049185892876665,False,False,0.12558449138737182,0.07341914807417228,0.0,-0.22060385713168681,True,False,0.07341914807417228,0.4292262214783273,0.21461311073916364,0.6324110842113863,0.7598425196850394,0.8263247863247862,0.7394871794871795,0.35588969725343866,0.17794484862671933,0.738966521606063,0.7795275590551181,0.8423758865248226,0.763563829787234
0,0.05,0.1,23,1,1,0.5968601777434948,1,0.6220673784268054,0.9999981558072467,1.2555263859108017,0.12206737842680543,0.35039370078740156,0.8061597516792787,0.8084521956105569,0.08058318927438747,0.5938332702089901,1.0542235881956974,0.08,-0.2089631445700668,True,False,0.9007640857369086,0.07341914807417228,0.448865831116113,0.448865831116113,False,False,0.37544668304194073,0.3822898934481139,0.19114494672405696,0.7047500435834686,0.7598425196850394,0.8263247863247862,0.7394871794871795,0.4619981454943215,0.23099907274716075,0.7874069603251422,0.812992125984252,0.5552306838798674,0.5552306838798674
0,0.05,0.15,34,1,1,0.6703666597742614,1,0.6220673784268054,0.9999981558072467,1.289253135647233,0.12206737842680543,0.35039370078740156,0.8061597516792787,0.8084521956105569,0.08058318927438747,0.5938332702089901,1.0542235881956974,0.08,-0.5220212739934621,True,False,0.9007640857369086,0.07341914807417228,0.6,0.7797030360692552,False,True,0.5265808519258277,0.3129287952892616,0.1564643976446308,0.8063575303912637,0.7598425196850394,0.8263247863247862,0.7394871794871795,0.3985090713139357,0.19925453565696785,0.8633933644781346,0.8996062992125984,0.6066140014324731,0.6066140014324731
0,0.05,0.2,45,1,1,0.7430735920530672,1,0.6220673784268054,0.9999981558072467,1.2964369487143654,0.12206737842680543,0.35039370078740156,0.8061597516792787,0.8084521956105569,0.08058318927438747,0.5938332702089901,1.0542235881956974,0.08,-0.3549770659627023,True,False,0.9007640857369086,0.07341914807417228,0.6,0.6825966307332052,False,True,0.5265808519258277,0.24635151368883376,0.12317575684441688,0.8849421884218551,0.8307086614173228,0.8820015017204964,0.8230022525807446,0.37381670720168075,0.18690835360084038,0.8799499989515502,0.9311023622047244,0.6225574656635352,0.6225574656635352
0,0.05,0.3,67,1,1,0.8653178898722846,1,0.6220673784268054,0.9999981558072467,1.299650810070042,0.12206737842680543,0.35039370078740156,0.8061597516792787,0.8084521956105569,0.08058318927438747,0.5938332702089901,1.0542235881956974,0.08,-0.07081873896746674,True,False,0.9007640857369086,0.07341914807417228,0.4537240312544669,0.4537240312544669,False,False,0.38030488318029465,0.1361562355726954,0.0680781177863477,0.967867312182415,0.9822834645669292,0.9881503598045276,0.9822255397067914,0.34282298317473087,0.17141149158736543,0.9098476211414038,0.9645669291338582,0.9763775866077656,0.9645663799116484
0,0.05,0.5,111,1,1,0.9757649470137082,1,0.6220673784268054,0.9999981558072467,1.2669476404109825,0.12206737842680543,0.35039370078740156,0.8061597516792787,0.8084521956105569,0.08058318927438747,0.5938332702089901,1.0542235881956974,0.157058224593004,0.157058224593004,False,False,0.8051772936246911,0.07341914807417228,0.25673095470380064,0.25673095470380064,False,False,0.18331180662962837,0.0585451271590553,0.02927256357952765,0.9921347787979345,1.0,1.0,1.0,0.2567115600890825,0.12835578004454126,0.9544357093737037,0.9744094488188977,0.9829363925869942,0.9744045888804914
0,0.1,0.05,12,1,1,0.5483793980300077,1,0.6220673784268054,0.9999981558072467,0.5967919589313536,0.12206737842680543,0.35039370078740156,0.8061597516792787,0.8084521956105569,0.08058318927438747,0.5938332702089901,1.0542235881956974,1.069614541274388,1.069614541274388,False,False,0.32680221140576343,0.07341914807417228,0.0,-0.6746965422021203,True,False,0.07341914807417228,0.43662481693732247,0.21831240846866123,0.6232755469822245,0.7578740157480315,0.8251092647250223,0.7376638970875335,0.4155259959116884,0.2077629979558442,0.6498748435268258,0.7539370078740157,0.8226824102347154,0.7340236153520732
0,0.1,0.1,23,1,1,0.5984000383158888,1,0.6220673784268054,0.9999981558072467,1.1988731300337645,0.12206737842680543,0.35039370078740156,0.8061597516792787,0.8084521956105569,0.08058318927438747,0.5938332702089901,1.0542235881956974,0.08,-0.3541283777685144,True,False,0.9007640857369086,0.07341914807417228,0.4926085137797272,0.4926085137797272,False,False,0.41918936570555493,0.391047613111015,0.1955238065555075,0.6854133034965751,0.7598425196850394,0.8267355519770979,0.7401033279656468,0.7404466526822009,0.37022332634110044,0.5548057371630241,0.6023622047244095,0.42863762743280814,0.42863762743280814
0,0.1,0.15,34,1,1,0.6690789932057185,1,0.6220673784268054,0.9999981558072467,1.2853493648764691,0.12206737842680543,0.35039370078740156,0.8061597516792787,0.8084521956105569,0.08058318927438747,0.5938332702089901,1.0542235881956974,0.08,-0.46177135520561957,True,False,0.9007640857369086,0.07341914807417228,0.5373361017591568,0.5373361017591568,False,False,0.46391695368498453,0.32552734473724765,0.16276367236862382,0.7857360315680244,0.765748031496063,0.8315830529959533,0.74737457949393,0.5619315387457554,0.2809657693728777,0.7128942684155388,0.7421259842519685,0.5104111727600683,0.5104111727600683
