trial_id,outcome,correct,true_correction_rate,realized_correction_map_mean,realized_correction_map_sd,estimated_correction_rate,raw_correction_rate,sampled_k_error,realized_mean_k_error,true_coupling,estimated_coupling,raw_coupling,coupling_error,correction_hit_lower,correction_hit_upper,coupling_hit_lower,coupling_hit_upper,any_coefficient_boundary_hit,macro_dice,macro_dice_nonempty_classes,nrmse
10,0,True,0.7804717975116737,0.7866468678817549,0.14139296015968433,0.08526240275851484,0.08526240275851484,-0.6952093947531589,-0.70138446512324,0.2203319446906587,0.45032601281527157,0.45032601281527157,0.22999406812461287,False,False,False,False,False,0.9572301389320114,0.9572301389320114,0.1736717585537415
11,1,True,0.9452420391136918,0.9484906122614115,0.12773202790008503,0.08,-0.33440139443015515,-0.8652420391136918,-0.8684906122614116,0.08821909229027786,0.6,0.7455783870764966,0.5117809077097222,True,False,False,True,True,0.4938060035842294,0.4938060035842294,0.23089561514431006
12,0,True,0.8247538620792505,0.8280306703494474,0.15103005208427944,1.1344091031997336,1.1344091031997336,0.30965524112048315,0.3063784328502862,0.22528241619342157,0.0,-0.345847193677467,-0.22528241619342157,False,False,True,False,True,0.604102564102564,0.604102564102564,0.2103566383255147
13,1,True,0.790634870330769,0.7920558062676244,0.13071229098042728,0.08,0.05142399770906432,-0.710634870330769,-0.7120558062676244,0.11617982649521724,0.4193386127694435,0.4193386127694435,0.30315878627422627,True,False,False,False,True,0.6370025985410601,0.6370025985410601,0.17443360365085303
14,1,True,0.6695766034685156,0.6693945078802681,0.12632163408541044,0.08,-0.3423872647897625,-0.5895766034685156,-0.5893945078802681,0.23400775369916466,0.6,0.7312781237804584,0.3659922463008353,True,False,False,True,True,0.8638187186888291,0.7957280780332437,0.1820274161545096
15,1,True,1.022572781637161,1.0217618370796409,0.09928729214861771,0.08,-0.13722923726542685,-0.9425727816371611,-0.9417618370796409,0.10494039979661642,0.6,0.6803850989842252,0.4950596002033836,True,False,False,True,True,0.6370496838724263,0.6370496838724263,0.1763057288707914
16,1,True,1.0353402513481063,1.0277393255496785,0.10542929141053939,0.21562257990198058,0.21562257990198058,-0.8197176714461256,-0.8121167456476979,0.14850885041072112,0.3034168630507996,0.3034168630507996,0.1549080126400785,False,False,False,False,False,0.8263247863247862,0.7394871794871795,0.18562790484434202
17,0,True,0.9377994643922205,0.9397072136173166,0.151342220829849,0.08,-1.1179709408828105,-0.8577994643922205,-0.8597072136173166,0.16639164554256036,0.6,1.3446052877525974,0.4336083544574396,True,False,False,True,True,0.8086485661989018,0.8086485661989018,0.16007550819965563
18,1,True,0.6195336433209077,0.6230497858577131,0.1021280828480855,0.08,-0.08068224285330142,-0.5395336433209077,-0.5430497858577131,0.20901596359892477,0.5117631632540474,0.5117631632540474,0.3027471996551226,True,False,False,False,True,0.6509098694069793,0.6509098694069793,0.1284032929979372
19,1,True,0.6190227644975841,0.6198388550190008,0.08043403977300348,0.08,-0.2893006081962146,-0.5390227644975841,-0.5398388550190009,0.22140423982103097,0.6,0.6356044209748477,0.378595760178969,True,False,False,True,True,0.6423689320388349,0.6423689320388349,0.1642390115440328
20,1,True,0.6736512885465814,0.6723833672698791,0.10879726401100175,0.39811479503175307,0.39811479503175307,-0.27553649351482834,-0.27426857223812606,0.14982726872502225,0.10079265456775496,0.10079265456775496,-0.04903461415726729,False,False,False,False,False,1.0,1.0,0.047220974007824476
21,1,True,0.8983047742348591,0.8961316881438972,0.15980532605299558,0.08,-0.908501697597105,-0.8183047742348591,-0.8161316881438972,0.14124554080439133,0.6,1.1268032039650662,0.45875445919560864,True,False,False,True,True,0.9577689450029876,0.9366534175044814,0.11481652159153241
22,1,True,0.610202920780681,0.6169843053385806,0.12268111245975322,0.08,-0.47721887733655866,-0.530202920780681,-0.5369843053385807,0.23637926217900723,0.6,0.7891371593202664,0.36362073782099275,True,False,False,True,True,0.6489387042819489,0.6489387042819489,0.1352096884956548
23,0,True,0.6673064560956111,0.6748397312083644,0.08977701173004657,0.08,-0.24521599718045542,-0.5873064560956112,-0.5948397312083644,0.08829705965036908,0.5332515583893885,0.5332515583893885,0.4449544987390195,True,False,False,False,True,0.9709483920010236,0.9709483920010236,0.16741889071429122
24,0,True,0.7812694656325488,0.7729786163472456,0.12624187967425204,0.08,-1.1323888045872517,-0.7012694656325489,-0.6929786163472457,0.07516136470895238,0.6,1.2368336101219077,0.5248386352910476,True,False,False,True,True,0.8686751369678198,0.8686751369678198,0.14297220941010783
25,0,False,0.6451348296913828,0.6440221326154546,0.12425354188235914,0.4507445598557102,0.4507445598557102,-0.1943902698356726,-0.1932775727597444,0.15327429103386384,0.03346875928495205,0.03346875928495205,-0.11980553174891179,False,False,False,False,False,0.604102564102564,0.604102564102564,0.2600767877304691
26,0,True,1.0403416140196764,1.0325218452491816,0.20784604525762582,0.08,-0.5360120249252388,-0.9603416140196764,-0.9525218452491816,0.061255302917931846,0.6,0.8234342758495274,0.5387446970820682,True,False,False,True,True,0.7566511158744168,0.7566511158744168,0.1895014041283872
27,0,True,1.1195142383524823,1.113086863129519,0.1943866464631437,0.08,-0.05292677190042403,-1.0395142383524822,-1.033086863129519,0.08712195632768106,0.5657809984698761,0.5657809984698761,0.478659042142195,True,False,False,False,True,0.9671992662072965,0.9671992662072965,0.17138066057535592
28,1,True,1.026655438614831,1.0210507410103666,0.08739304228775718,0.08,-0.837479524564645,-0.946655438614831,-0.9410507410103667,0.22327540910834373,0.6,1.3071566419003111,0.3767245908916562,True,False,False,True,True,0.6245463646602428,0.6245463646602428,0.12396538047091213
29,1,True,0.7378035328083448,0.7408877212399512,0.11257573176435673,0.08,-1.2037978123988122,-0.6578035328083448,-0.6608877212399512,0.23243651422461142,0.6,1.2295763346298443,0.36756348577538855,True,False,False,True,True,0.9266940842335871,0.8900411263503808,0.14047510423623102
30,0,True,0.7409054380604987,0.7374769892317374,0.11689471133618437,0.4199191745458945,0.4199191745458945,-0.3209862635146042,-0.31755781468584293,0.22868350640915183,0.17373572001008925,0.17373572001008925,-0.05494778639906259,False,False,False,False,False,1.0,1.0,0.036174745268429016
31,0,True,1.146848914419457,1.1514928954265413,0.1418842097493698,0.08,-0.01726918986599902,-1.0668489144194568,-1.0714928954265412,0.07291708950669298,0.5045850557232845,0.5045850557232845,0.43166796621659154,True,False,False,False,True,0.963295994322683,0.963295994322683,0.17173822412568018
32,1,True,0.8559421796010247,0.8647384623226935,0.1204129173922171,0.08,-0.3611541630809461,-0.7759421796010247,-0.7847384623226935,0.0910119755357088,0.6,0.741157894270862,0.5089880244642911,True,False,False,True,True,0.6528810276567262,0.6528810276567262,0.1550567046524851
