trial_id,initial_side,outcome,q0,distance_from_separatrix,damage_fraction_requested,damage_fraction_realized,correction_rate,coupling,memory_rate,memory_noise,process_noise,correction_heterogeneity_cv,correction_map_mean,correction_map_sd,correction_map_min,correction_map_max,target_separation_scale,target_overlap_sd,target_overlap_offset,outcome_target_selector,scenario,scenario_seed,forward_model,separation_scale
48,0,0,0.46599653134710445,0.03400346865289554,0.4640975248657871,0.468503937007874,0.7359001142649467,0.11854942514407979,2.9017990274823293,0.22791816741916116,0.012296569653561393,0.25007664438817234,0.7372756756879317,0.1853463186168263,0.230255282912636,1.3304229686825586,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
49,0,0,0.3242954498981777,0.17570455010182232,0.38842473500772845,0.40551181102362205,0.5912444334988718,0.042510940010974316,1.3090372423656713,0.30485540747731443,0.011183342062221685,0.1496300875554251,0.5950658876982841,0.08808210768756267,0.3332304500128369,0.8621602917351173,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
50,1,1,0.5141721880687004,0.014172188068700303,0.2925349815389395,0.2952755905511811,1.2079091000828623,0.0956400831369164,2.7583431233855817,0.13468576753166045,0.011592794683329202,0.11879112868863806,1.2123372570654027,0.1457106287457617,0.7604935685283982,1.6409061954410569,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
51,0,0,0.3117005322483252,0.18829946775167478,0.4738180825019983,0.5,0.7324123561099314,0.11229057819682486,2.1029925281026554,0.1380096210608318,0.012780816339359256,0.1376408051235215,0.7367443685329936,0.09721581069842469,0.46103367665083106,1.005143544606158,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
52,1,0,0.5441921133634208,0.04419211336342075,0.32367791230234205,0.35039370078740156,0.9172267936010263,0.2269289838354347,2.690213564102983,0.16211045763097207,0.011880048155905031,0.13032382101866372,0.9268554566200548,0.12783751411667887,0.5552055813987119,1.3032870952406999,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
53,1,1,0.5072259975875214,0.007225997587521388,0.4888698825835932,0.5,1.0160695084810103,0.08477065442501114,2.2795614163107776,0.17294160134953715,0.012233315770832396,0.11786035775169648,1.0138739434704866,0.12584151924407597,0.6343130497325336,1.4043854764840924,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
54,0,0,0.3766032853526534,0.12339671464734658,0.40195691124946303,0.40551181102362205,1.061243812321882,0.25139478938197046,2.5433414251330615,0.17911623035420027,0.013542719324509907,0.13017720561824964,1.063380776438628,0.141020837431072,0.5714348868864483,1.4956214621255366,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
55,0,0,0.4833772839594744,0.0166227160405256,0.5890989691352887,0.594488188976378,0.9186673825740743,0.25411638611434145,1.3666384383275518,0.31841762591854444,0.013274953168600771,0.20360245930081494,0.8952854509432433,0.19797619444868678,0.27303860164008836,1.54735430597298,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
56,1,0,0.6326166810970338,0.13261668109703387,0.263390785537807,0.2677165354330709,1.0718552205478147,0.2318984181774735,2.721088697227175,0.23730911589105258,0.006406273260146051,0.1682529873861041,1.067987671967576,0.1867343410365801,0.5331895482687407,1.5628841620753633,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
57,1,1,0.549542608959096,0.04954260895909598,0.457193419498452,0.468503937007874,0.814115341737476,0.14673273662599615,1.5678965884940326,0.12593876397794057,0.012867054998516713,0.212806259650914,0.8125396355387676,0.17747321167182725,0.24226937975118296,1.4037434593791436,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
58,0,1,0.4958407748963703,0.004159225103629693,0.29864197326668623,0.3228346456692913,0.5061826462177164,0.265993362580206,2.0616490336445716,0.13827881352881213,0.01132289068100058,0.19097830558034634,0.5051006820846451,0.09689509500051177,0.14032617312690057,0.7795267625309812,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
59,1,0,0.5085920530840958,0.008592053084095776,0.4601652113895274,0.468503937007874,0.7568732381773028,0.07369105607025368,1.5076101280818912,0.33807982713911133,0.0066430078410387216,0.16279349447157587,0.7645000642346939,0.12422886259187654,0.3322254244071949,1.1244552437393658,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
60,1,1,0.5392539085086616,0.03925390850866161,0.31331816859583145,0.3228346456692913,0.6843656580092111,0.16370687609270393,2.229545347191212,0.21729922324791018,0.007784511919094518,0.21600866778751476,0.6986154683736199,0.15275119290326974,0.17109141450230278,1.1123080866797808,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
61,1,0,0.5098115481096992,0.00981154810969918,0.27531404594766673,0.2952755905511811,0.5300030854380009,0.21656310759944286,1.9453469299843327,0.31742862557665763,0.006966496024396839,0.20422714400245262,0.5272540251676405,0.10872468034028342,0.19472065559848872,0.8087482612420465,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
62,1,1,0.5183293126066719,0.018329312606671973,0.2421693498528883,0.2677165354330709,0.9436094576835603,0.27823698566935867,2.5785422564219176,0.20646079523909144,0.012813532961962623,0.12760340949127222,0.9524697307746455,0.12502677039128354,0.5673865535656022,1.2983701007539052,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
63,1,1,0.5515402593369169,0.051540259336916895,0.4484475222908759,0.468503937007874,0.6410968303886545,0.12164714392742185,2.306798211335657,0.12006613233995989,0.007576165054530396,0.10277989171105698,0.639329619139163,0.0658677058673841,0.46548806061039566,0.8394771495746703,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
64,1,1,0.5097848614670036,0.009784861467003601,0.4642859724047545,0.468503937007874,0.5932816739350973,0.07370454423956771,1.7862556524134883,0.22569532957593408,0.013487077222336219,0.16542577031416558,0.5996068532379791,0.10252650783435324,0.2728479226563967,0.9239493767215466,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
65,0,0,0.23504645768227744,0.26495354231772256,0.5385560197805259,0.562992125984252,1.1559753338163712,0.10072146766883626,3.0178997615793173,0.3373488473928271,0.009039206736929692,0.24930501549431602,1.1685934661803195,0.29224777489450576,0.2889938334540928,1.8941914073829766,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
66,1,1,0.5191825755246046,0.01918257552460459,0.2659007926984826,0.2677165354330709,0.7618122741546993,0.1522117555515652,2.9591892435462173,0.31385420603626857,0.012799882497646386,0.23455495673690294,0.7578814485993205,0.18948221121960596,0.2293500142955017,1.28677466451536,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
67,1,1,0.5259402934847258,0.025940293484725842,0.5132026725372959,0.531496062992126,0.7226952920926872,0.060038409169560436,1.5255422398155885,0.2738546606256021,0.011262054705106574,0.2103099791739889,0.7298648313183638,0.15832954799318838,0.1806738230231718,1.1287698578001917,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
68,0,1,0.4945679111112491,0.005432088888750882,0.5775857461733824,0.594488188976378,0.616509733526382,0.23027741957745476,2.7638334674281237,0.28840611551291223,0.01175577296475724,0.19052252577046364,0.6169363077980642,0.12051643759250358,0.2780405538957695,0.9630972981687962,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
69,0,0,0.4620056123444796,0.037994387655520385,0.5377606276926915,0.562992125984252,1.110591393261661,0.1429221428807025,2.362459737119093,0.15572858264761358,0.012459929826863581,0.10619016921056547,1.1096590705613767,0.11718427042436792,0.8026914915428855,1.459407168683031,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
70,0,0,0.3953207915312616,0.1046792084687384,0.2934281221363674,0.2952755905511811,0.6153062696708721,0.25199238803118695,2.7807882408741746,0.33730233412124266,0.006904460362488023,0.10036339082464876,0.6133076672806814,0.06145059664767187,0.430427585364719,0.8126309156453997,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
71,1,1,0.5175235233206452,0.017523523320645235,0.5690032097326578,0.594488188976378,0.7083732624086762,0.2522684088460056,1.9570984575926877,0.18758759007244696,0.011115766370206248,0.2560472939020051,0.7112080641270296,0.18030162111201398,0.17709331560216904,1.3133927324354469,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
72,0,0,0.4636537087407699,0.03634629125923013,0.38867861318413927,0.40551181102362205,1.1609364056075262,0.24459540811831718,1.5098943057225487,0.12932395838195165,0.01148155543143154,0.11592824449959938,1.1669976916540292,0.13111283181124644,0.7830557880374702,1.513801786892699,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
73,0,0,0.32001214290323254,0.17998785709676748,0.4836235077204962,0.5,0.9403600037343489,0.12982119681130527,2.3304976338719774,0.32705429489518256,0.01047060613632285,0.2455472824686377,0.9479855673172414,0.2209774971919509,0.36653529012308184,1.5897220411814803,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
74,0,0,0.3569100576183376,0.14308994238166242,0.4420187244946182,0.468503937007874,0.8735361025499756,0.17779497070094896,3.0933974671605036,0.21854828953693523,0.007893122121785012,0.12842926673203242,0.8765669430220956,0.10945685794589718,0.5002431073776719,1.17134680641964,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
75,0,0,0.37368860601893195,0.12631139398106803,0.478320626237729,0.5,0.8126787308412129,0.1974589450694626,2.9839958766098214,0.14726302192292987,0.010021400710766364,0.13772022693258212,0.8128319167504625,0.10836117600071533,0.5135236562717284,1.1642112065571697,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
76,0,1,0.4921923327183238,0.007807667281676217,0.25576744642287225,0.2677165354330709,0.7788599688030845,0.1966894658236527,3.1840284551635234,0.21504864020917208,0.012100447880253213,0.2531949458712429,0.7848412559530309,0.20531842244330606,0.19471499220077113,1.3303529987553375,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
77,0,0,0.4686599560202854,0.03134004397971461,0.3046776316649442,0.3228346456692913,1.2461243948062206,0.1444122915022291,1.7092711911961511,0.2969472269268226,0.008609108016229695,0.17711017336866341,1.258180848465167,0.21721634726525524,0.6648481306169396,1.8958196751045342,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
78,1,1,0.5611793521638312,0.06117935216383114,0.5582230122484265,0.562992125984252,0.7878883761906381,0.05603483552588683,1.8987930810689835,0.3119113099387072,0.01037538210212163,0.10458506827733388,0.7933686509129196,0.08297769332588228,0.5828380667790996,1.0280997922239439,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
79,1,0,0.505866840152146,0.00586684015214597,0.38446139654940903,0.40551181102362205,0.7339825440496337,0.11747687577977275,2.2717188261964427,0.13907937506581022,0.004673929472010215,0.24600373895288433,0.7250858907891837,0.17959191580243675,0.18349563601240843,1.212521945121693,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
80,1,1,0.7470456510608857,0.24704565106088572,0.47182483186551194,0.5,0.8588182866881333,0.25892141289696996,2.815811998898229,0.1212816752818923,0.004492448748529436,0.25167080101343275,0.8639466561554645,0.21423470652553855,0.21470457167203333,1.6122441923888482,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
81,0,0,0.494356613329037,0.005643386670963002,0.2632924573109704,0.2677165354330709,0.678064255524819,0.0800524136372782,3.070118892041079,0.30893822009084754,0.007238523628606727,0.23303926282351506,0.6822558402015277,0.15635339852372046,0.19955562520715214,1.1363655801421524,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
82,1,1,0.5561908336375381,0.05619083363753804,0.5197112379459634,0.531496062992126,0.741736741049947,0.20677546177325914,2.5735065650258635,0.174820797511604,0.007487699525877873,0.20415541874970064,0.7463459314427217,0.1489291318885931,0.27554334757424326,1.1957969851875863,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
83,0,0,0.4014035077739733,0.09859649222602669,0.5249301247911229,0.531496062992126,0.6340364444867264,0.08963168372943767,2.67565795372048,0.16014918950862328,0.012105122919121098,0.2089282543318569,0.6242409346069273,0.1410404510461308,0.19127753467883526,1.057544317595843,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
84,0,1,0.43726476354617766,0.06273523645382233,0.39395038683501277,0.40551181102362205,1.070069362144042,0.1776802815779155,2.941197065236337,0.2738921237299892,0.008405487334098698,0.21502846366937622,1.073950585338315,0.23713939350612873,0.27787886011746565,1.9220594534474649,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
85,0,0,0.49357054429883807,0.006429455701161938,0.23010521262540193,0.24015748031496062,0.5777689417102008,0.14177468937339538,1.6277017423844806,0.21621567293731697,0.004062139290078589,0.2596885589777951,0.5846581919896247,0.1573402266348674,0.1444422354275502,1.027593982443634,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
86,0,0,0.4752862767867528,0.0247137232132472,0.4364354159694134,0.43700787401574803,0.5923646166887042,0.17643259359875488,2.9437364400194204,0.23164741336937542,0.0054839321659522055,0.11108237168719133,0.5874290439520483,0.06431546457597594,0.43052036969345747,0.7778775160740252,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
87,0,1,0.4922441979005623,0.007755802099437727,0.4265479157016325,0.43700787401574803,0.7622512952363089,0.23485704254380882,3.1254787866125904,0.23864779876682563,0.010637297449262128,0.11783147035434849,0.7599537543647152,0.09014723299636758,0.43870891844092746,1.0072533571722142,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
88,0,0,0.4057363734157671,0.09426362658423289,0.2791239513374238,0.2952755905511811,0.6219553354228383,0.1228903148438791,1.5105172351226634,0.3046419754827843,0.007972448872506902,0.10764787137289539,0.6239836024270874,0.06583231509934764,0.44067487271269107,0.8350140185736858,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
89,0,0,0.4804186093842619,0.01958139061573809,0.36846335237346817,0.3779527559055118,1.0007351672089393,0.11279052001818152,3.037834559042785,0.22526596605829263,0.006072442463083143,0.204639497566253,1.0149706359442199,0.21421273219684261,0.42548863895743566,1.735989976036108,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
90,0,0,0.4728073710685061,0.027192628931493854,0.30012827350014426,0.3228346456692913,0.5476892538170695,0.06893237508488607,1.5122623100948869,0.2457953187074584,0.012572230205376263,0.23750482568209408,0.5405957354845043,0.13324953843155218,0.13692231345426736,1.0066902385093872,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
91,1,1,0.5822294966147573,0.08222949661475734,0.25190436463857335,0.2677165354330709,0.9536551397462552,0.13057636533561962,2.9703202299187907,0.20731004392615687,0.007879556057346682,0.1874912191639418,0.9715981429949807,0.17318433517327117,0.45249831516756506,1.5261333249145075,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
92,0,0,0.48769666838186687,0.012303331618133106,0.5345598478548638,0.562992125984252,0.6392310958186649,0.06273761954269279,1.757826514822114,0.19213433591622653,0.0075750046034570515,0.16602147892195857,0.638944851501218,0.10958851443845376,0.3345645031961079,0.994995930696953,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
93,1,1,0.5067392175532548,0.006739217553254753,0.3070202968763493,0.3228346456692913,1.1742342720185521,0.1335241776970559,2.432839861330561,0.28847314420923464,0.0074109494661578745,0.2030488644594166,1.16907967116323,0.23795134043805272,0.4610355331204726,1.8492053182924502,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
94,0,0,0.45876264684611884,0.04123735315388116,0.3317748524924886,0.35039370078740156,0.8512550472280015,0.178429878174744,2.027038131826203,0.15405323032313556,0.013949182141352415,0.1260364453678647,0.8475402447698869,0.10402320809653805,0.5302076761670071,1.1131837865863092,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
95,0,0,0.4706366478107593,0.029363352189240695,0.4569524649808042,0.468503937007874,1.0429306399507365,0.06440341701557845,2.5452607191309973,0.27235786522774585,0.010711749475698685,0.17594340546313186,1.0371738302409428,0.1841556336511862,0.49876891064248663,1.5354056850599789,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
96,1,1,0.5654893170714542,0.06548931707145425,0.25908500484370717,0.2677165354330709,0.5817165146548214,0.22705088719943448,2.023151992200192,0.29641070127442415,0.010484048342736132,0.13032857552841293,0.5802129943070543,0.07637534361833864,0.3067338720338131,0.7894987665071381,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
97,1,1,0.5358951832545633,0.0358951832545633,0.5438316712640703,0.562992125984252,1.240539341899331,0.20353839986563407,1.501931953590702,0.14108743349226252,0.011824033057531961,0.10469625041045141,1.2380291554959506,0.12937334630450353,0.8383825121382474,1.6916544457984284,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
98,1,1,0.5380493857106984,0.03804938571069836,0.5775407984888474,0.594488188976378,1.1882894759583102,0.13351520122390662,1.613252966486096,0.2414339144975961,0.013337431383156984,0.23269478250095846,1.1799982251852135,0.267958203107427,0.29707236898957756,1.8680516714952575,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
99,1,1,0.5378402806924291,0.037840280692429014,0.33306182047052774,0.35039370078740156,1.0432378383067755,0.25707935182595787,2.697307118913856,0.19066443361482405,0.012362358252451796,0.15518504666739458,1.0433010117184751,0.15685940038791055,0.5995112237416855,1.5509366140152336,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
100,0,1,0.47896365231134447,0.02103634768865554,0.34368231716150116,0.35039370078740156,1.0638025901787758,0.059071178723450066,2.4207885238640463,0.2261561131622016,0.009917439565313341,0.24845874327504586,1.0856467030606318,0.26288182923622366,0.26595064754469394,1.9099400326300617,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
101,1,1,0.6690691339447019,0.16906913394470194,0.5831718718970206,0.594488188976378,0.5946555596399891,0.04738338904708479,2.8990457465077304,0.23980261433272215,0.009325634258887553,0.12150665823487633,0.5931924063844743,0.07304860235771761,0.3596692286962097,0.8173093211029054,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
102,0,1,0.4767021860508084,0.02329781394919164,0.47466852291531814,0.5,0.7059785266428957,0.2245817357926564,1.3561527919240228,0.24964274577930914,0.007618306331153114,0.2267551574972273,0.6960733080908187,0.16476211750022368,0.2329421006184878,1.194580984595533,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
103,0,0,0.49122380077940037,0.008776199220599612,0.45648024629479167,0.468503937007874,0.5928127537119554,0.21138760193732037,2.6691151294520097,0.2078825592742213,0.005625681472605204,0.12626224556033394,0.5900497083945505,0.0752191083995608,0.3722419061104266,0.8433935187363115,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
104,0,0,0.4580233578789668,0.04197664212103319,0.2939758520410698,0.2952755905511811,0.9713688385875578,0.2584212321860304,2.212798237350693,0.33193730424753665,0.007566063181894591,0.12036315922278765,0.9658165394030993,0.11681158907610792,0.49341647947827777,1.3036524792434478,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
105,1,1,0.5078453118187966,0.007845311818796575,0.2246639042390951,0.24015748031496062,1.0024728126069593,0.2696812774668063,2.6429962807751393,0.2698387214557773,0.005162266223285765,0.20655031412720257,0.9887087468008604,0.21455640118754085,0.32790563158508235,1.5215203392507908,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
106,0,0,0.474529836752268,0.025470163247731995,0.30320753248097937,0.3228346456692913,1.121325671265847,0.24058670349965425,3.173621671077016,0.13937428613860284,0.011049249091463143,0.13990643439428774,1.1192603984157703,0.1551429756769653,0.6573962209602323,1.5335577458099834,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
107,1,1,0.7367727850524753,0.23677278505247537,0.5468423306716477,0.562992125984252,1.2428551628883469,0.2298910529367481,2.761041520974536,0.33789949892769594,0.005565197117919385,0.12936822976240372,1.2426010499128317,0.1658208788286592,0.7239852370531055,1.6906873048123967,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
108,1,1,0.5446800123612463,0.04468001236124636,0.5343319288602719,0.562992125984252,0.9925930097987231,0.24427540294783637,3.079419539334736,0.31802586113645964,0.005241289337668965,0.24055737425949422,0.9783284307957825,0.23290269237930214,0.24814825244968078,1.696896282486196,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
109,1,1,0.5583332058766325,0.058333205876632474,0.5511972345507824,0.562992125984252,0.8823305590148343,0.1547885462088879,1.9789948422908177,0.25708099464213696,0.011853939009206489,0.13056936808504754,0.8850286148317154,0.11998947814750589,0.4996526882109305,1.216401838021409,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
110,0,1,0.4957141372328768,0.004285862767123213,0.4974272538991862,0.5,0.512448581605261,0.0673300951950496,2.9669325073084556,0.24467739726939675,0.010404482259430605,0.19228142529602388,0.5102224317889024,0.09525741378702,0.19544343657257227,0.7905173134265533,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
111,0,0,0.33751487364733557,0.1624851263526644,0.452579922061801,0.468503937007874,1.1627900551957964,0.2011488177844012,2.527787435254214,0.14621002588763143,0.011704363143550726,0.15686760784213621,1.1795360856724273,0.17667389015959634,0.7170287645541845,1.7946110018825565,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
112,0,0,0.49108262135500325,0.00891737864499677,0.43545562400746285,0.43700787401574803,0.8541259667846244,0.19025026815484683,1.5233605500527376,0.21373297577458883,0.013608192384780756,0.16091205700460368,0.8552222523688092,0.13987044303857674,0.442876698495974,1.2715998813612117,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
113,1,1,0.5201229333222596,0.020122933322259538,0.5102801875714912,0.531496062992126,1.0329592058880146,0.27786153800703844,1.9814276980425494,0.292015462634151,0.009638848466793066,0.1343598573777728,1.0365381402602942,0.14109503507302779,0.6018172729891353,1.4841996648803584,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
114,0,0,0.34266894611358517,0.15733105388641483,0.4631844367100446,0.468503937007874,0.5592755876907022,0.128095413710562,2.101249430812298,0.20565594085736688,0.012937304147588582,0.20337688330394943,0.5545009329419398,0.11229786625593138,0.2516914350985909,0.8750067912521954,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
115,0,0,0.47881660617042027,0.021183393829579743,0.3705885886876159,0.3779527559055118,1.21699352306942,0.050163096449220713,2.914425075119775,0.21613291102976784,0.004344513252126231,0.21755122473238991,1.2473248148274039,0.26229784234580855,0.3576808674843945,2.231036983241005,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
116,0,0,0.20384806649230952,0.2961519335076905,0.4751085182769246,0.5,0.7740679729686386,0.19724567811825205,1.3087987265839922,0.2737069513799948,0.0072437475685560165,0.13248164298617868,0.778835924890774,0.10024525742791868,0.5301388201077326,1.0716151664265072,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
117,1,0,0.512939535765027,0.012939535765027009,0.5776113111680856,0.594488188976378,0.9610724607042049,0.15372521951972884,1.8492792358304495,0.32210962631983786,0.006111540399804813,0.19182519382457636,0.9602401042509114,0.1768227108996842,0.44459291304203286,1.492616094423305,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
118,0,0,0.4920006243017161,0.00799937569828391,0.35969484121539214,0.3779527559055118,1.2287853114606047,0.18178907585412782,1.6522816697340432,0.23303422504206173,0.013617910682125816,0.12092675840135421,1.2304786357047386,0.14673128375820588,0.8209966281496942,1.8296367446455386,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
119,1,1,0.6364640916622984,0.13646409166229842,0.5562026364762579,0.562992125984252,1.226255617011475,0.16279441907033929,3.1961238588476664,0.136115991111886,0.00603878712757268,0.25502081395920695,1.2095768283280428,0.31553293997383747,0.3065639042528687,2.1099550112983887,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
120,1,0,0.5289579196466823,0.028957919646682227,0.3868945833171065,0.40551181102362205,0.9951168638085138,0.2631700598579013,2.5043519534621406,0.15373503992937756,0.005920611015388628,0.23328324523974867,0.9906113067316477,0.22111832443297919,0.3312114117906402,1.6223235413133636,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
121,0,0,0.24831616810418017,0.25168383189581983,0.4695127834638386,0.5,0.8832600450545868,0.26936894116479937,3.109917190080796,0.25277209855131244,0.010729147692952638,0.10641857182730695,0.8831212612514314,0.09044928543889827,0.6332572669571537,1.1385950252423236,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
122,1,1,0.5618726440764101,0.06187264407641009,0.5609554848270846,0.562992125984252,0.8604896423281123,0.16384834716067903,3.1450767507536153,0.12790625181980358,0.008476830647232082,0.1732581442438354,0.8609756237020212,0.14902610827676524,0.3829178900671454,1.309534944050058,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
123,1,1,0.5942861202254477,0.09428612022544766,0.2647530433432705,0.2677165354330709,0.632901242439388,0.08335841364338545,2.000658993002359,0.12442640077669041,0.004761640120142725,0.2012780250216675,0.6431297197932144,0.12983412593159135,0.25042772162514393,0.9681236149133023,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
124,0,1,0.4883511532216963,0.011648846778303709,0.27186836013239124,0.2952755905511811,1.189685408279419,0.12603709281685493,3.1071455966262302,0.2671247626112123,0.012315897701085737,0.24903516380624724,1.198495132426425,0.28804126276893105,0.4364839491334554,2.0665658991070686,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
125,1,0,0.5283402775654213,0.028340277565421297,0.5560012723929062,0.562992125984252,0.6500589991317784,0.04926018808420839,2.4715144950753887,0.20005310128756087,0.007953868079067575,0.20226699095854112,0.6497739467552062,0.12888335996010045,0.3020939378473244,1.0354516591468355,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
126,1,1,0.5331216501669407,0.033121650166940714,0.31246326868026575,0.3228346456692913,1.0874439790079498,0.17404359546587425,1.5061901785634288,0.22625171872236693,0.006027824491743206,0.23261065566149344,1.0804181550994891,0.25496541443523973,0.27186099475198744,1.8549539019499641,1.0,0.0,0.0,1.0,nonlinear_correction,20360721,nonlinear_correction,1.0
127,0,0,0.2994852819959289,0.2005147180040711,0.43510284910311026,0.43700787401574803,0.5154330967111473,0.1056754785614934,2.273157658906677,0.18861603884517356,0.005977365084105684,0.15695359738072542,0.5161794090702679,0.07911536073992634,0.30181780815578224,0.7186175205724786,1.0,0.0,0.0,0.0,nonlinear_correction,20360721,nonlinear_correction,1.0
