scenario,scenario_seed,trial_id,measurement_noise,observation_fraction,observations_used,forward_model,separation_scale,target_overlap_sd,target_overlap_offset,outcome_target_selector,outcome,q0,q_final,q_hat,prediction,same_time_snapshot_q,same_time_snapshot_prediction,true_correction_rate,realized_correction_map_mean,true_coupling,estimated_correction_rate,estimated_coupling,raw_correction_rate,raw_coupling,correction_hit_lower,correction_hit_upper,coupling_hit_lower,coupling_hit_upper,same_time_snapshot_rmse,same_time_snapshot_nrmse,same_time_snapshot_correlation,same_time_snapshot_pixel_accuracy,same_time_snapshot_macro_dice,same_time_snapshot_macro_dice_nonempty_classes,rmse,nrmse,correlation,pixel_accuracy,macro_dice,macro_dice_nonempty_classes
shifted_holdout,20360721,110,0.05,0.15,34,linear_isotropic,1.0,0.0,0.0,1.0,1,0.4957141372328768,0.9999971130851674,0.7783972439053181,1,0.530331070173118,1,0.512448581605261,0.5102224317889024,0.0673300951950496,0.08,0.6,-0.763254266480558,0.735101649786605,True,False,False,True,0.4435610041501155,0.22178050207505776,0.6109209946038026,0.7598425196850394,0.8263247863247862,0.7394871794871795,0.4248307493544137,0.21241537467720684,0.6941254872084138,0.765748031496063,0.5222313349189426,0.5222313349189426
shifted_holdout,20360721,110,0.05,0.2,45,linear_isotropic,1.0,0.0,0.0,1.0,1,0.4957141372328768,0.9999971130851674,0.9093915913594076,1,0.5716558782489503,1,0.512448581605261,0.5102224317889024,0.0673300951950496,0.08,0.6,-0.8082701281433236,0.9077423869638106,True,False,False,True,0.4052379106823911,0.20261895534119556,0.667529900766543,0.7598425196850394,0.8263247863247862,0.7394871794871795,0.3270827495157967,0.16354137475789834,0.8106966443094591,0.8740157480314961,0.5947992224142852,0.5947992224142852
shifted_holdout,20360721,110,0.05,0.3,67,linear_isotropic,1.0,0.0,0.0,1.0,1,0.4957141372328768,0.9999971130851674,1.1350727000117553,1,0.659539269031514,1,0.512448581605261,0.5102224317889024,0.0673300951950496,0.08,0.6,-0.5224270048287583,0.6509361062478755,True,False,False,True,0.3231910022570682,0.1615955011285341,0.7900956542401277,0.7598425196850394,0.8263247863247862,0.7394871794871795,0.26989604715953475,0.13494802357976737,0.9100500580611638,0.9488188976377953,0.6344368554557551,0.6344368554557551
shifted_holdout,20360721,110,0.05,0.5,111,linear_isotropic,1.0,0.0,0.0,1.0,1,0.4957141372328768,0.9999971130851674,1.2749818700871995,1,0.843807060346829,1,0.512448581605261,0.5102224317889024,0.0673300951950496,0.08,0.4084205136257892,-0.19307241127419106,0.4084205136257892,True,False,False,False,0.15612157357086562,0.07806078678543281,0.9570277782174772,0.9744094488188977,0.9828673346953335,0.9743010020430003,0.29192487110670673,0.14596243555335336,0.9402503415716537,0.9744094488188977,0.9829363925869942,0.9744045888804914
shifted_holdout,20360721,111,0.05,0.05,12,linear_isotropic,1.0,0.0,0.0,0.0,0,0.33751487364733557,9.815635880951477e-07,0.19194832667460904,0,0.4102745967934664,0,1.1627900551957964,1.1795360856724273,0.2011488177844012,0.6332648768716602,0.15045112671337113,0.6332648768716602,0.15045112671337113,False,False,False,False,0.38947542589970524,0.19473771294985262,0.8891501553820057,0.7598425196850394,0.604102564102564,0.604102564102564,0.2403440392753878,0.1201720196376939,0.9486053931457407,0.9114173228346457,0.9019974129195573,0.9019974129195573
shifted_holdout,20360721,111,0.05,0.1,23,linear_isotropic,1.0,0.0,0.0,0.0,0,0.33751487364733557,9.815635880951477e-07,0.06677152091777244,0,0.33388013979352343,0,1.1627900551957964,1.1795360856724273,0.2011488177844012,0.43541997184763775,0.4056270689494867,0.43541997184763775,0.4056270689494867,False,False,False,False,0.3176045287709953,0.15880226438549766,0.9398077786634286,0.7598425196850394,0.604102564102564,0.604102564102564,0.12953641005365776,0.06476820502682888,0.9829167284608873,0.9862204724409449,0.9859171884691307,0.9859171884691307
shifted_holdout,20360721,111,0.05,0.15,34,linear_isotropic,1.0,0.0,0.0,0.0,0,0.33751487364733557,9.815635880951477e-07,-0.27163641019510076,0,0.2525463160119878,0,1.1627900551957964,1.1795360856724273,0.2011488177844012,0.16609925638982437,0.5716287204363135,0.16609925638982437,0.5716287204363135,False,False,False,False,0.24250558817810483,0.12125279408905242,0.96814332732722,0.8346456692913385,0.7792483660130719,0.7792483660130719,0.31210823452051606,0.15605411726025803,0.9692842734348011,0.9665354330708661,0.9665102650504961,0.9665102650504961
shifted_holdout,20360721,111,0.05,0.2,45,linear_isotropic,1.0,0.0,0.0,0.0,0,0.33751487364733557,9.815635880951477e-07,-0.2944765463304864,0,0.17771949105944845,0,1.1627900551957964,1.1795360856724273,0.2011488177844012,0.09912061670104594,0.6,0.09912061670104594,0.6205217797250024,False,False,False,True,0.1738396103882227,0.08691980519411135,0.9845262906400601,0.9744094488188977,0.9732311229538587,0.9732311229538587,0.37308174744230127,0.18654087372115064,0.9549003499024689,0.9429133858267716,0.9432458581193423,0.9432458581193423
shifted_holdout,20360721,111,0.05,0.3,67,linear_isotropic,1.0,0.0,0.0,0.0,0,0.33751487364733557,9.815635880951477e-07,-0.2753551141032709,0,0.07602107272720778,0,1.1627900551957964,1.1795360856724273,0.2011488177844012,0.18825180774755826,0.4903251935301032,0.18825180774755826,0.4903251935301032,False,False,False,False,0.08790886974143808,0.04395443487071904,0.994827355922905,0.9940944881889764,0.9939673832352643,0.9939673832352643,0.27406426818395596,0.13703213409197798,0.9854717905384394,0.9803149606299213,0.980441633984941,0.980441633984941
shifted_holdout,20360721,111,0.05,0.5,111,linear_isotropic,1.0,0.0,0.0,0.0,0,0.33751487364733557,9.815635880951477e-07,-0.10138454321452824,0,0.012393142191918538,0,1.1627900551957964,1.1795360856724273,0.2011488177844012,0.3395440902266747,0.25226038720439065,0.3395440902266747,0.25226038720439065,False,False,False,False,0.053065729438405165,0.026532864719202583,0.9968713590351054,1.0,1.0,1.0,0.10075147374646777,0.050375736873233885,0.9970448859078687,1.0,1.0,1.0
shifted_holdout,20360721,112,0.05,0.05,12,linear_isotropic,1.0,0.0,0.0,0.0,0,0.49108262135500325,0.0027399818586784047,0.44944583754064116,0,0.4880480099816337,0,0.8541259667846244,0.8552222523688092,0.19025026815484683,0.5539480193459401,0.0,0.5539480193459401,-0.10209035292165065,False,False,True,False,0.4614899501417033,0.23074497507085165,0.8242131452043984,0.7598425196850394,0.604102564102564,0.604102564102564,0.45600516514852396,0.22800258257426198,0.8054212107566784,0.7440944881889764,0.5889541302820436,0.5889541302820436
