trial_id,outcome,ablation,q_hat,prediction,estimated_correction_rate,estimated_coupling,raw_correction_rate,raw_coupling,correction_hit_lower,correction_hit_upper,coupling_hit_lower,coupling_hit_upper,any_coefficient_boundary_hit,derivative_window,smoothing,temporal_aggregation,rmse,nrmse,correlation,pixel_accuracy,macro_dice,macro_dice_nonempty_classes
74,0,temporal_mean,0.530264146244263,1,0.7590583915044605,0.0,0.7590583915044605,-0.212559292766841,False,False,True,False,True,21,savgol,mean,0.49681587397744964,0.24840793698872482,0.7888906053522102,0.7598425196850394,0.604102564102564,0.604102564102564
75,1,default,1.2858792649231294,1,0.08,0.582583904717342,-0.21296976170801862,0.582583904717342,True,False,False,False,True,21,savgol,median,0.315814479194934,0.157907239597467,0.9287100076583987,0.9783464566929134,0.9855597720263222,0.9783396580394832
75,1,no_smoothing,1.199939231144925,1,0.08,0.24262995242946128,-0.2051814927806176,0.24262995242946128,True,False,False,False,True,21,none,median,0.7090508216544589,0.35452541082722944,0.5613335843586862,0.6535433070866141,0.45801923963304936,0.45801923963304936
75,1,derivative_window_11,1.2817696849948892,1,0.08,0.4721743779027366,-0.21821416876153982,0.4721743779027366,True,False,False,False,True,11,savgol,median,0.32853700349355247,0.16426850174677624,0.918569268859024,0.9724409448818898,0.6495875486381323,0.6495875486381323
75,1,derivative_window_31,1.2855592054672798,1,0.08,0.6,-0.19961215747862865,0.6324094391835868,True,False,False,True,True,31,savgol,median,0.31194530531867093,0.15597265265933546,0.9302073504408728,0.9724409448818898,0.9816247332330859,0.9724370998496288
75,1,wider_coefficient_bounds,1.3136034082744978,1,0.01,0.582583904717342,-0.21296976170801862,0.582583904717342,True,False,False,False,True,21,savgol,median,0.8756614048865959,0.43783070244329797,0.575955581396587,0.5846456692913385,0.40859744120613684,0.40859744120613684
75,1,temporal_mean,1.2819598415012523,1,0.08,0.582583904717342,-0.21296976170801862,0.582583904717342,True,False,False,False,True,21,savgol,mean,0.30800354295634874,0.15400177147817437,0.9306324969128958,0.9763779527559056,0.9842480620155039,0.9763720930232558
76,0,default,0.1901028231676465,0,0.12017290879087048,0.2959138875174897,0.12017290879087048,0.2959138875174897,False,False,False,False,False,21,savgol,median,0.22406012080443896,0.11203006040221948,0.9582412422295209,0.9114173228346457,0.8997463357199131,0.8997463357199131
76,0,no_smoothing,0.2023409942178555,0,0.10118612399817849,0.02155053135475379,0.10118612399817849,0.02155053135475379,False,False,False,False,False,21,none,median,0.6764063603215663,0.33820318016078316,0.6049230118365359,0.5964566929133859,0.5970752281484764,0.5970752281484764
76,0,derivative_window_11,0.22237946404637488,0,0.13306355362709718,0.20885263534115656,0.13306355362709718,0.20885263534115656,False,False,False,False,False,11,savgol,median,0.2587211698998967,0.12936058494994834,0.9417009350136025,0.8937007874015748,0.8767911651840223,0.8767911651840223
76,0,derivative_window_31,0.13010516598686908,0,0.09962758533588566,0.35669999906499084,0.09962758533588566,0.35669999906499084,False,False,False,False,False,31,savgol,median,0.19842065045027288,0.09921032522513644,0.9609809594414117,0.9409448818897638,0.9367170644481568,0.9367170644481568
76,0,wider_coefficient_bounds,0.1901028231676465,0,0.12017290879087048,0.2959138875174897,0.12017290879087048,0.2959138875174897,False,False,False,False,False,21,savgol,median,0.22406012080443896,0.11203006040221948,0.9582412422295209,0.9114173228346457,0.8997463357199131,0.8997463357199131
76,0,temporal_mean,0.2030034500242281,0,0.12017290879087048,0.2959138875174897,0.12017290879087048,0.2959138875174897,False,False,False,False,False,21,savgol,mean,0.23343168725835767,0.11671584362917883,0.9552715374859044,0.8956692913385826,0.8794794439514937,0.8794794439514937
77,1,default,1.2775024177859415,1,0.11806698245903076,0.39711458724334253,0.11806698245903076,0.39711458724334253,False,False,False,False,False,21,savgol,median,0.29398252809452263,0.14699126404726132,0.9281234329446068,0.9763779527559056,0.651566699290053,0.651566699290053
77,1,no_smoothing,1.2141844786232543,1,0.1045052482213635,0.03682644191515538,0.1045052482213635,0.03682644191515538,False,False,False,False,False,21,none,median,0.6066223720907634,0.3033111860453817,0.6349014878426256,0.6791338582677166,0.46789528885464154,0.46789528885464154
77,1,derivative_window_11,1.2795157634973955,1,0.11076157996405127,0.2829394800731191,0.11076157996405127,0.2829394800731191,False,False,False,False,False,11,savgol,median,0.31718703421330147,0.15859351710665073,0.9099201601430599,0.9645669291338582,0.9763764880952381,0.9645647321428572
77,1,derivative_window_31,1.2759997126159144,1,0.12222524825012346,0.465272415116651,0.12222524825012346,0.465272415116651,False,False,False,False,False,31,savgol,median,0.2881074678168757,0.14405373390843784,0.9348659488129288,0.9783464566929134,0.9855575327365607,0.978336299104841
77,1,wider_coefficient_bounds,1.2775024177859415,1,0.11806698245903076,0.39711458724334253,0.11806698245903076,0.39711458724334253,False,False,False,False,False,21,savgol,median,0.29398252809452263,0.14699126404726132,0.9281234329446068,0.9763779527559056,0.651566699290053,0.651566699290053
77,1,temporal_mean,1.2773975465254532,1,0.11806698245903076,0.39711458724334253,0.11806698245903076,0.39711458724334253,False,False,False,False,False,21,savgol,mean,0.2929928920618663,0.14649644603093315,0.9312072977286013,0.9763779527559056,0.9842480620155039,0.9763720930232558
78,1,default,1.2929887085859344,1,0.08,0.30431950412062775,0.04231115161951061,0.30431950412062775,True,False,False,False,True,21,savgol,median,0.32365995995584274,0.16182997997792137,0.9210580269167763,0.9724409448818898,0.9816247332330859,0.9724370998496288
78,1,no_smoothing,1.2537659080332226,1,0.08,0.04015640908591329,0.02914671011200383,0.04015640908591329,True,False,False,False,True,21,none,median,0.686235512044327,0.3431177560221635,0.6081576291789097,0.6259842519685039,0.4373062225106352,0.4373062225106352
78,1,derivative_window_11,1.2925351718601057,1,0.08,0.20339678977092832,0.03868688703039674,0.20339678977092832,True,False,False,False,True,11,savgol,median,0.34759168063417456,0.17379584031708728,0.8974781746189081,0.9606299212598425,0.6410547133863486,0.6410547133863486
78,1,derivative_window_31,1.2933118740097478,1,0.08,0.37187077890752135,0.03344484587240184,0.37187077890752135,True,False,False,False,True,31,savgol,median,0.3206138639309085,0.16030693196545426,0.923199369297583,0.9724409448818898,0.9816247332330859,0.9724370998496288
78,1,wider_coefficient_bounds,1.3039579414349618,1,0.04231115161951061,0.30431950412062775,0.04231115161951061,0.30431950412062775,False,False,False,False,False,21,savgol,median,0.40789457535931495,0.20394728767965747,0.8654587167599649,0.9192913385826772,0.6152201233289706,0.6152201233289706
78,1,temporal_mean,1.292204419868598,1,0.08,0.30431950412062775,0.04231115161951061,0.30431950412062775,True,False,False,False,True,21,savgol,mean,0.321362713029888,0.160681356514944,0.9183728380554469,0.9724409448818898,0.9816247332330859,0.9724370998496288
79,0,default,0.10126672203412748,0,0.08,0.6,-0.21226935645099476,0.7895908285836617,True,False,False,True,True,21,savgol,median,0.24231416348308643,0.12115708174154322,0.9352589775753001,0.9350393700787402,0.9322145186341717,0.9322145186341717
79,0,no_smoothing,0.19135232594645032,0,0.08,0.23967873647974278,-0.10604752007779572,0.23967873647974278,True,False,False,False,True,21,none,median,0.7736962635616794,0.3868481317808397,0.5559582075901793,0.5649606299212598,0.5663609605658978,0.5663609605658978
79,0,derivative_window_11,0.12270809256622774,0,0.08,0.6,-0.18038485039241334,0.6135824417836807,True,False,False,True,True,11,savgol,median,0.2970155086461976,0.1485077543230988,0.9040487806250003,0.8838582677165354,0.8790186606043383,0.8790186606043383
79,0,derivative_window_31,0.07925727171624453,0,0.08,0.6,-0.23723285238293434,0.8650332247826464,True,False,False,True,True,31,savgol,median,0.23035365263707908,0.11517682631853954,0.9416288306790027,0.937007874015748,0.93515104999467,0.93515104999467
79,0,wider_coefficient_bounds,-0.29934757032969045,0,0.01,0.7895908285836617,-0.21226935645099476,0.7895908285836617,True,False,False,False,True,21,savgol,median,1.012578110181484,0.506289055090742,0.6566978476203719,0.5019685039370079,0.49463981174640503,0.49463981174640503
79,0,temporal_mean,0.11153957161555762,0,0.08,0.6,-0.21226935645099476,0.7895908285836617,True,False,False,True,True,21,savgol,mean,0.25258661403318927,0.12629330701659464,0.9292194751552069,0.9271653543307087,0.9239626467980253,0.9239626467980253
80,1,default,0.640558206295895,1,0.1993085872293304,0.30996393838053243,0.1993085872293304,0.30996393838053243,False,False,False,False,False,21,savgol,median,0.34642632728192563,0.17321316364096281,0.753169164273924,0.7677165354330708,0.832806180793797,0.7492092711906954
80,1,no_smoothing,0.6932836932333092,1,0.08,0.07708918104087939,0.06002535496826583,0.07708918104087939,True,False,False,False,True,21,none,median,0.8075724496567518,0.4037862248283759,0.35231712643153545,0.4822834645669291,0.3546803516728329,0.3546803516728329
80,1,derivative_window_11,0.6647433334921622,1,0.15547711219897115,0.23164378168468472,0.15547711219897115,0.23164378168468472,False,False,False,False,False,11,savgol,median,0.34186952705379914,0.17093476352689957,0.7550581937937751,0.7893700787401575,0.8502187226596676,0.7753280839895014
80,1,derivative_window_31,0.6061606637321201,1,0.29109599836491296,0.30030909175692355,0.29109599836491296,0.30030909175692355,False,False,False,False,False,31,savgol,median,0.37194939033965685,0.18597469516982842,0.7185810312943979,0.7598425196850394,0.8263247863247862,0.7394871794871795
80,1,wider_coefficient_bounds,0.640558206295895,1,0.1993085872293304,0.30996393838053243,0.1993085872293304,0.30996393838053243,False,False,False,False,False,21,savgol,median,0.34642632728192563,0.17321316364096281,0.753169164273924,0.7677165354330708,0.832806180793797,0.7492092711906954
80,1,temporal_mean,0.6379404085484472,1,0.1993085872293304,0.30996393838053243,0.1993085872293304,0.30996393838053243,False,False,False,False,False,21,savgol,mean,0.3477962281572919,0.17389811407864594,0.7514568910680396,0.7637795275590551,0.8295759527643586,0.7443639291465378
81,1,default,1.0957985831094885,1,0.08,0.6,-0.6273241825976393,1.0632458866911798,True,False,False,True,True,21,savgol,median,0.2721293455628499,0.13606467278142495,0.8889777765191491,0.9547244094488189,0.6384012400584659,0.6384012400584659
81,1,no_smoothing,0.9950215484937512,1,0.08,0.5067445117025821,-0.4604012036730039,0.5067445117025821,True,False,False,False,True,21,none,median,0.6843166802511188,0.3421583401255594,0.5452938635252265,0.5866141732283464,0.42065130568356374,0.42065130568356374
81,1,derivative_window_11,1.0760698351289144,1,0.08,0.6,-0.5767487636571214,0.882190866673733,True,False,False,True,True,11,savgol,median,0.2952453106344939,0.14762265531724694,0.8669204555573203,0.9468503937007874,0.6350382999752903,0.6350382999752903
81,1,derivative_window_31,1.113869396723242,1,0.08,0.6,-0.6932780239105052,1.1817837593958662,True,False,False,True,True,31,savgol,median,0.2542466442934914,0.1271233221467457,0.9090700385602908,0.9625984251968503,0.643015900819369,0.643015900819369
81,1,wider_coefficient_bounds,1.306163614378871,1,0.01,1.0632458866911798,-0.6273241825976393,1.0632458866911798,True,False,False,False,True,21,savgol,median,1.013699244840821,0.5068496224204105,0.49693567663700283,0.5334645669291339,0.3739682539682539,0.3739682539682539
81,1,temporal_mean,1.0612395713134708,1,0.08,0.6,-0.6273241825976393,1.0632458866911798,True,False,False,True,True,21,savgol,mean,0.23626398259613013,0.11813199129806506,0.9071628595939157,0.9704724409448819,0.6476241531481136,0.6476241531481136
82,0,default,-0.07833946098097001,0,0.36675601914928446,0.11896188318244481,0.36675601914928446,0.11896188318244481,False,False,False,False,False,21,savgol,median,0.08927492233428704,0.04463746116714352,0.9962132547380634,1.0,1.0,1.0
82,0,no_smoothing,-0.08211489826345,0,0.35802580097988645,0.0,0.35802580097988645,-0.21345800205812795,False,False,True,False,True,21,none,median,0.19247227839233913,0.09623613919616957,0.9700240008467521,0.9803149606299213,0.9800865258539893,0.9800865258539893
82,0,derivative_window_11,-0.07796532358316317,0,0.36269332379288644,0.012769861030880405,0.36269332379288644,0.012769861030880405,False,False,False,False,False,11,savgol,median,0.0925752751115612,0.0462876375557806,0.9956285268713261,0.9980314960629921,0.9980069447133691,0.9980069447133691
82,0,derivative_window_31,-0.08159590930047292,0,0.36698039763262125,0.16595417869759743,0.36698039763262125,0.16595417869759743,False,False,False,False,False,31,savgol,median,0.09101613804126794,0.04550806902063397,0.9963454883549476,1.0,1.0,1.0
82,0,wider_coefficient_bounds,-0.07833946098097001,0,0.36675601914928446,0.11896188318244481,0.36675601914928446,0.11896188318244481,False,False,False,False,False,21,savgol,median,0.08927492233428704,0.04463746116714352,0.9962132547380634,1.0,1.0,1.0
82,0,temporal_mean,-0.07524078920960228,0,0.36675601914928446,0.11896188318244481,0.36675601914928446,0.11896188318244481,False,False,False,False,False,21,savgol,mean,0.08588261730115992,0.04294130865057996,0.9965230935009585,1.0,1.0,1.0
83,1,default,0.8391024288552004,1,0.08,0.6,-1.1303280645597322,1.3502158832369315,True,False,False,True,True,21,savgol,median,0.26501502401493654,0.13250751200746827,0.8566570722871644,0.905511811023622,0.935991935991936,0.903987903987904
83,1,no_smoothing,0.9631821873959225,1,0.08,0.6,-0.7225742296499446,0.681211977635613,True,False,False,True,True,21,none,median,0.7484142917847669,0.37420714589238346,0.45172797715351803,0.5688976377952756,0.40512610894116935,0.40512610894116935
83,1,derivative_window_11,0.9311534324205333,1,0.08,0.6,-1.029308711768459,1.1490034102621258,True,False,False,True,True,11,savgol,median,0.27046312506045733,0.13523156253022867,0.8606606054173873,0.9389763779527559,0.6264082251285177,0.6264082251285177
83,1,derivative_window_31,0.8097819161896055,1,0.08,0.6,-1.209584283659204,1.4564690978325563,True,False,False,True,True,31,savgol,median,0.27646481909221376,0.13823240954610688,0.8398479751975321,0.8917322834645669,0.5937972349501041,0.5937972349501041
83,1,wider_coefficient_bounds,1.244044017261999,1,0.01,1.2,-1.1303280645597322,1.3502158832369315,True,False,False,True,True,21,savgol,median,0.9748008397128044,0.4874004198564022,0.584282961159533,0.5334645669291339,0.3818236639746652,0.3818236639746652
83,1,temporal_mean,0.9502011355764857,1,0.08,0.6,-1.1303280645597322,1.3502158832369315,True,False,False,True,True,21,savgol,mean,0.2063589645916109,0.10317948229580545,0.9125030665182424,0.9704724409448819,0.6475986500519211,0.6475986500519211
84,0,default,-0.19208339480959075,0,0.08,0.6,-0.4850482074727704,0.7622014742699235,True,False,False,True,True,21,savgol,median,0.2776037549348088,0.1388018774674044,0.9669065748148398,0.9744094488188977,0.9746248467149593,0.9746248467149593
84,0,no_smoothing,-0.08780517787128912,0,0.08,0.45785679445743516,-0.41867983030581224,0.45785679445743516,True,False,False,False,True,21,none,median,0.714947166789959,0.3574735833949795,0.6778676671392402,0.6043307086614174,0.6126523450544551,0.6126523450544551
84,0,derivative_window_11,-0.2197973426651228,0,0.08,0.6,-0.4716880711617253,0.6753145299321699,True,False,False,True,True,11,savgol,median,0.308607014924849,0.1543035074624245,0.9635445467989658,0.9665354330708661,0.9668955863409588,0.9668955863409588
84,0,derivative_window_31,-0.1796938290943128,0,0.08,0.6,-0.4807776026827462,0.8075568999315931,True,False,False,True,True,31,savgol,median,0.267816173921409,0.1339080869607045,0.9673494642232671,0.9783464566929134,0.9784238976207001,0.9784238976207001
84,0,wider_coefficient_bounds,-0.30714400923564383,0,0.01,0.7622014742699235,-0.4850482074727704,0.7622014742699235,True,False,False,False,True,21,savgol,median,0.9874387771084265,0.49371938855421327,0.6787926166028062,0.5295275590551181,0.5303258488499453,0.5303258488499453
84,0,temporal_mean,-0.22698870165744484,0,0.08,0.6,-0.4850482074727704,0.7622014742699235,True,False,False,True,True,21,savgol,mean,0.286084619599212,0.143042309799606,0.9728294025166427,0.9744094488188977,0.9746002163001123,0.9746002163001123
85,1,default,1.1955579184606913,1,0.08,0.6,-0.510185484711649,0.6916968385304832,True,False,False,True,True,21,savgol,median,0.2970763868772118,0.1485381934386059,0.9076559192964885,0.9665354330708661,0.6449916315606751,0.6449916315606751
85,1,no_smoothing,1.0660254193783356,1,0.08,0.41276203805436185,-0.4363918254368102,0.41276203805436185,True,False,False,False,True,21,none,median,0.7381883812681026,0.3690941906340513,0.5412264971682588,0.6082677165354331,0.4349917112034838,0.4349917112034838
85,1,derivative_window_11,1.178971791052341,1,0.08,0.5981261656732179,-0.4971948531963578,0.5981261656732179,True,False,False,False,True,11,savgol,median,0.30432991676421967,0.15216495838210983,0.901891877686034,0.9507874015748031,0.6383255779831898,0.6383255779831898
85,1,derivative_window_31,1.2011755235750012,1,0.08,0.6,-0.52767147535971,0.7341006440852171,True,False,False,True,True,31,savgol,median,0.287779095672214,0.143889547836107,0.9149010419034785,0.968503937007874,0.9789817745505699,0.9684726618258549
85,1,wider_coefficient_bounds,1.285681541898677,1,0.01,0.6916968385304832,-0.510185484711649,0.6916968385304832,True,False,False,False,True,21,savgol,median,0.9977147548381533,0.49885737741907665,0.5252364551508456,0.531496062992126,0.3755264322526304,0.3755264322526304
85,1,temporal_mean,1.1844042152786105,1,0.08,0.6,-0.510185484711649,0.6916968385304832,True,False,False,True,True,21,savgol,mean,0.2827835776609193,0.14139178883045966,0.9141858946240858,0.9645669291338582,0.9763544963693912,0.9645317445540867
86,0,default,-0.2843236443033505,0,0.16024916849536988,0.34346905384255916,0.16024916849536988,0.34346905384255916,False,False,False,False,False,21,savgol,median,0.28745576192112055,0.14372788096056027,0.9833489078726985,0.9744094488188977,0.9747245413219497,0.9747245413219497
86,0,no_smoothing,-0.26509612627173756,0,0.15142897032676647,0.015596536087639555,0.15142897032676647,0.015596536087639555,False,False,False,False,False,21,none,median,0.4516617621179625,0.22583088105898125,0.8971874940211572,0.8169291338582677,0.8175483069242556,0.8175483069242556
86,0,derivative_window_11,-0.286781319724316,0,0.15566683793239372,0.22783249427884947,0.15566683793239372,0.22783249427884947,False,False,False,False,False,11,savgol,median,0.29809970757254267,0.14904985378627134,0.978967217773245,0.9724409448818898,0.9726991185579289,0.9726991185579289
86,0,derivative_window_31,-0.2830381260938935,0,0.1649844160242247,0.3927661587832332,0.1649844160242247,0.3927661587832332,False,False,False,False,False,31,savgol,median,0.28513358081212137,0.14256679040606068,0.9836269415629846,0.9744094488188977,0.9747245413219497,0.9747245413219497
86,0,wider_coefficient_bounds,-0.2843236443033505,0,0.16024916849536988,0.34346905384255916,0.16024916849536988,0.34346905384255916,False,False,False,False,False,21,savgol,median,0.28745576192112055,0.14372788096056027,0.9833489078726985,0.9744094488188977,0.9747245413219497,0.9747245413219497
86,0,temporal_mean,-0.28350584759032627,0,0.16024916849536988,0.34346905384255916,0.16024916849536988,0.34346905384255916,False,False,False,False,False,21,savgol,mean,0.28616154055473353,0.14308077027736676,0.9832105749318532,0.9744094488188977,0.9747245413219497,0.9747245413219497
87,0,default,-0.2744366360475956,0,0.14776526832163991,0.2916525342050927,0.14776526832163991,0.2916525342050927,False,False,False,False,False,21,savgol,median,0.2746989898344245,0.13734949491721224,0.9837717332958145,0.9744094488188977,0.9747245413219497,0.9747245413219497
87,0,no_smoothing,-0.24730320899230882,0,0.17026750678198505,0.0,0.17026750678198505,-0.03123512161018309,False,False,True,False,True,21,none,median,0.4198487791697194,0.2099243895848597,0.9135486431207557,0.844488188976378,0.8457536762266903,0.8457536762266903
87,0,derivative_window_11,-0.2674548923531323,0,0.16258804317504993,0.19982146792921665,0.16258804317504993,0.19982146792921665,False,False,False,False,False,11,savgol,median,0.2722631775852571,0.13613158879262854,0.9821372538074645,0.9744094488188977,0.9747245413219497,0.9747245413219497
87,0,derivative_window_31,-0.2842729191654483,0,0.12745379747569827,0.36537333442591996,0.12745379747569827,0.36537333442591996,False,False,False,False,False,31,savgol,median,0.29199127354169135,0.14599563677084568,0.9810929289692231,0.9744094488188977,0.9747245413219497,0.9747245413219497
87,0,wider_coefficient_bounds,-0.2744366360475956,0,0.14776526832163991,0.2916525342050927,0.14776526832163991,0.2916525342050927,False,False,False,False,False,21,savgol,median,0.2746989898344245,0.13734949491721224,0.9837717332958145,0.9744094488188977,0.9747245413219497,0.9747245413219497
